ID;RS_ID;time;insect_log;imLx_drone; imLy_drone; disparity_drone; imLx_pred_drone; imLy_pred_drone; n_frames_lost_drone; n_frames_tracking_drone; foundL_drone; posX_drone; posY_drone; posZ_drone; sposX_drone; sposY_drone; sposZ_drone; svelX_drone; svelY_drone; svelZ_drone; saccX_drone; saccY_drone; saccZ_drone; dtrkr_state;imLx_insect; imLy_insect; disparity_insect; imLx_pred_insect; imLy_pred_insect; n_frames_lost_insect; n_frames_tracking_insect; foundL_insect; posX_insect; posY_insect; posZ_insect; sposX_insect; sposY_insect; sposZ_insect; svelX_insect; svelY_insect; svelZ_insect; saccX_insect; saccY_insect; saccZ_insect; trkrs_state;interceptor_state;hunt_vol_check;nav_state;valid; flight_mode;target_pos_x; target_pos_y; target_pos_z; hoverthrottle; autoThrottle; autoRoll; autoPitch; autoYaw; joyThrottle; joyRoll; joyPitch; joyYaw; joyArmSwitch; joyModeSwitch; joyTakeoffSwitch;dt; heading; Sheading;
2810;2813;2019/11/20 17:01:02;0;526.6;219.55;9.06258;516.449;215.08;0;33;1;-0.565134;-1.22925;-1.98747;-0.451756;-1.23869;-1.98534;-2.57845;0.353005;-0.795641;-6.03516;-7.2963;-2.91993;5;544;264;7.4948;551.846;268.002;0;71;1;-0.799331;-0.77783;-2.23149;-0.742276;-0.74101;-2.18633;-2.09266;-1.36469;-0.716105;-3.41758;-8.16015;-13.548;4;5;5;11;1;18;-0.799331;-1.72783;-2.23149;495;512;452;1224;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2811;2814;2019/11/20 17:01:02;0;536.105;220.842;9.14483;526.379;215.057;0;34;1;-0.611977;-1.22395;-1.9655;-0.499822;-1.23427;-1.97939;-2.65895;0.294266;-0.67376;-5.94062;-6.98615;-1.76186;5;544;264;7.47768;553.621;267.991;0;72;1;-0.801161;-0.78179;-2.2366;-0.759942;-0.75324;-2.20141;-1.99947;-1.33821;-0.914627;-2.86932;-7.4056;-15.9106;4;5;5;11;1;18;-0.801161;-1.73179;-2.2366;495;556;455;1193;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2812;2815;2019/11/20 17:01:02;0;546.222;223;9.22311;536.628;215.797;0;35;1;-0.661582;-1.22308;-1.94205;-0.54835;-1.23091;-1.96818;-2.73202;0.242586;-0.506859;-5.77077;-6.49626;-0.15569;5;543;262;7.46361;554.402;267.291;0;73;1;-0.795978;-0.77414;-2.24857;-0.770752;-0.75951;-2.21556;-1.83879;-1.25628;-1.04277;-1.53251;-6.10004;-16.7949;4;5;5;11;1;18;-0.795978;-1.72414;-2.24857;495;616;490;1168;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2813;2816;2019/11/20 17:01:02;0;557.333;225.5;9.401;547.412;217.198;0;36;1;-0.708108;-1.21076;-1.8976;-0.596277;-1.22487;-1.94701;-2.79205;0.21872;-0.265517;-5.50882;-5.8106;1.95586;5;542;261;7.54597;554.466;266.411;0;74;1;-0.78067;-0.74993;-2.22787;-0.773728;-0.75664;-2.21926;-1.62901;-1.15174;-1.12668;0.360583;-4.55284;-16.5937;4;5;5;11;1;18;-0.78067;-1.69993;-2.22787;495;684;510;1132;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2814;2817;2019/11/20 17:01:02;0;568.121;229.152;9.3738;558.473;219.439;0;37;1;-0.767656;-1.23014;-1.89183;-0.647691;-1.22645;-1.93045;-2.84529;0.200096;0.0136196;-5.15894;-4.9613;4.51663;5;541;260;7.48592;554.019;265.406;0;75;1;-0.780259;-0.75813;-2.24961;-0.775687;-0.75708;-2.22836;-1.34638;-0.939176;-1.05262;3.00405;-2.01791;-14.4052;4;5;5;11;1;18;-0.780259;-1.70813;-2.24961;495;722;519;1124;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2815;2818;2019/11/20 17:01:02;0;579.871;233.355;9.4405;570.029;222.461;0;38;1;-0.82441;-1.23957;-1.86557;-0.700707;-1.23039;-1.91099;-2.89517;0.169388;0.30136;-4.74067;-4.08604;7.26916;5;540;259;7.39537;553.207;264.313;0;76;1;-0.783058;-0.77354;-2.28107;-0.777898;-0.76202;-2.24417;-1.04769;-0.710435;-0.939785;6.02962;1.14239;-10.8114;4;5;5;11;1;18;-0.783058;-1.72354;-2.28107;495;719;500;1168;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2816;2819;2019/11/20 17:01:02;0;590.345;237.793;9.45019;581.531;226.118;0;39;1;-0.878933;-1.25742;-1.85006;-0.754175;-1.2385;-1.89271;-2.94457;0.10242;0.550644;-4.30621;-3.45214;9.73682;5;539;258;7.27775;552.141;263.16;0;77;1;-0.788848;-0.7958;-2.32191;-0.781183;-0.77215;-2.2675;-0.783958;-0.550631;-0.887927;8.84304;3.93575;-7.17285;4;5;5;11;1;18;-0.788848;-1.7458;-2.32191;495;712;497;1194;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2817;2820;2019/11/20 17:01:02;0;600.929;242.143;9.50958;593.015;230.201;0;40;1;-0.929043;-1.26819;-1.82526;-0.806635;-1.2474;-1.87247;-2.99176;0.0090083;0.757254;-3.91256;-3.21023;11.5557;5;538;257;7.28977;550.898;261.968;0;78;1;-0.780695;-0.78734;-2.32206;-0.781037;-0.77671;-2.28386;-0.554601;-0.424083;-0.861958;11.0748;6.01128;-4.09342;4;5;5;11;1;18;-0.780695;-1.73734;-2.32206;495;753;523;1149;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2818;2821;2019/11/20 17:01:02;0;611.31;246.345;9.46066;604.413;234.539;0;41;1;-0.988668;-1.29283;-1.82184;-0.861245;-1.26103;-1.85728;-3.04435;-0.114846;0.897151;-3.59459;-3.35326;12.5392;5;538;257;7.28977;553.969;262.656;1;0;1;-0.780695;-0.78734;-2.32206;-0.781037;-0.77671;-2.28386;-0.554601;-0.424083;-0.861958;11.0748;6.01128;-4.09342;4;5;5;11;1;18;-0.780695;-1.73734;-2.32206;495;794;545;1105;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2819;2822;2019/11/20 17:01:02;0;621.692;251.385;9.525;615.737;239.318;0;42;1;-1.03644;-1.30563;-1.79421;-0.913804;-1.27441;-1.83836;-3.0944;-0.266721;0.97209;-3.36397;-3.95018;12.4649;5;538;254;7.03883;550.877;260.003;0;1;1;-0.808527;-0.83192;-2.41718;-0.789284;-0.79327;-2.32386;-0.396181;-0.369996;-0.887806;11.582;6.63993;-1.92571;4;5;5;11;1;18;-0.808527;-1.78192;-2.41718;495;683;517;1288;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2820;2823;2019/11/20 17:01:02;0;633.267;257.333;9.47334;627.376;244.698;0;43;1;-1.10313;-1.33832;-1.78581;-0.970602;-1.29358;-1.8226;-3.14593;-0.428084;1.0139;-3.21876;-4.87825;11.4728;5;540;254;7.0768;549.849;258.431;0;2;1;-0.818307;-0.82236;-2.40421;-0.797991;-0.802;-2.34797;-0.320744;-0.377242;-0.973168;11.4265;6.63451;-0.630062;4;5;5;11;1;18;-0.818307;-1.77236;-2.40421;495;771;566;1145;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2821;2824;2019/11/20 17:01:02;0;644.2;264.533;9.27987;639.029;250.902;0;44;1;-1.18499;-1.39781;-1.80058;-1.03492;-1.32485;-1.81599;-3.22197;-0.634024;0.987633;-3.23606;-6.13474;9.62376;5;541.333;253.333;6.9735;549.628;257.171;0;3;1;-0.83998;-0.84472;-2.44259;-0.810588;-0.81482;-2.37635;-0.311888;-0.423925;-1.09038;10.3963;5.74407;-0.507271;4;5;3;11;1;18;-0.818307;-1.77236;-2.40421;495;934;604;1075;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2822;2825;2019/11/20 17:01:02;0;654.375;272.25;9.14658;650.443;257.857;0;45;1;-1.25783;-1.45252;-1.80239;-1.10179;-1.36315;-1.81191;-3.32112;-0.878133;0.915181;-3.44506;-7.5959;7.22974;5;544;253;6.78229;550.301;256.183;0;4;1;-0.883304;-0.89332;-2.51288;-0.832403;-0.83837;-2.41731;-0.373664;-0.515639;-1.24676;8.54448;4.1131;-1.35492;4;5;3;11;1;18;-0.818307;-1.77236;-2.40421;495;999;622;1063;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2823;2826;2019/11/20 17:01:02;0;663.286;280.786;8.98122;661.271;265.606;0;46;1;-1.33055;-1.51796;-1.80806;-1.17042;-1.40959;-1.81076;-3.44516;-1.17446;0.795534;-3.87735;-9.28281;4.49069;5;546;254;6.90342;551.348;255.797;0;5;1;-0.882278;-0.86687;-2.46459;-0.847365;-0.84692;-2.4315;-0.450696;-0.565256;-1.30932;6.26722;2.41781;-2.25509;4;5;3;11;1;18;-0.818307;-1.77236;-2.40421;495;1069;645;1054;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2824;2827;2019/11/20 17:01:02;0;671.333;289.917;8.92039;671.392;274.11;0;47;1;-1.3847;-1.56998;-1.79075;-1.2347;-1.45771;-1.80475;-3.55821;-1.48996;0.687055;-4.37807;-11.0601;1.85556;5;549;255;6.94228;552.971;255.83;0;6;1;-0.898929;-0.86257;-2.44663;-0.862834;-0.85161;-2.43604;-0.550355;-0.595505;-1.30637;3.77487;0.864026;-2.87397;4;5;3;11;1;18;-0.818307;-1.77236;-2.40421;495;1052;660;1064;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2825;2828;2019/11/20 17:01:02;0;678.4;299;8.78436;680.68;283.131;0;48;1;-1.44633;-1.63639;-1.78854;-1.29819;-1.51131;-1.79989;-3.66967;-1.83986;0.565839;-4.9237;-12.9171;-0.508708;5;552;256;7.09904;555.004;256.162;0;7;1;-0.90019;-0.82828;-2.38852;-0.874041;-0.84461;-2.42178;-0.668625;-0.562294;-1.1748;1.17713;-0.249374;-2.87026;4;5;5;11;1;18;-0.90019;-1.77828;-2.38852;495;973;806;1059;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2826;2829;2019/11/20 17:01:02;0;684.824;308.118;8.69296;689.153;292.526;0;49;1;-1.49845;-1.69629;-1.77698;-1.35827;-1.56681;-1.79302;-3.74964;-2.19482;0.457615;-5.36466;-14.8044;-2.5263;5;555;257;6.90861;557.334;256.71;0;8;1;-0.946696;-0.88319;-2.45017;-0.895838;-0.85619;-2.4303;-0.791851;-0.55373;-1.03361;-1.17472;-0.85429;-1.96349;4;5;3;11;1;18;-0.90019;-1.77828;-2.38852;495;1033;752;1062;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2827;2830;2019/11/20 17:01:02;0;689.176;317.294;8.57776;696.372;302.195;0;50;1;-1.54393;-1.76263;-1.76986;-1.41397;-1.62555;-1.78607;-3.76321;-2.51751;0.394039;-5.37982;-16.4028;-3.88583;5;557;258;7.32164;559.558;257.414;0;9;1;-0.906937;-0.78533;-2.30799;-0.899167;-0.83493;-2.39361;-0.828784;-0.412547;-0.689056;-2.76865;-0.467148;0.424276;4;5;5;11;1;18;-0.906937;-1.73533;-2.30799;495;1250;802;1024;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2828;2831;2019/11/20 17:01:02;0;692.824;326.118;8.50358;702.454;311.937;0;51;1;-1.57882;-1.82025;-1.75526;-1.46342;-1.68396;-1.77683;-3.70181;-2.7914;0.376504;-4.74789;-17.4808;-4.48228;5;560.667;258.667;7.12146;562.238;258.124;0;10;1;-0.958153;-0.83792;-2.37016;-0.916863;-0.83583;-2.38657;-0.834497;-0.23739;-0.290706;-3.50116;0.830676;4.0718;4;5;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;723;1009;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2829;2832;2019/11/20 17:01:02;0;695.6;334.267;8.46999;707.435;321.501;0;52;1;-1.60146;-1.86663;-1.73436;-1.50483;-1.73876;-1.76409;-3.5563;-2.98911;0.412229;-3.29247;-17.7339;-4.21979;5;564;259;6.82771;565.141;258.73;0;11;1;-1.02376;-0.91683;-2.47072;-0.948934;-0.86013;-2.41182;-0.906231;-0.195181;-0.0958529;-3.91951;1.97601;7.28809;4;5;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;735;1015;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2830;2833;2019/11/20 17:01:02;0;698;342.615;8.34893;711.5;330.987;0;53;1;-1.63904;-1.93441;-1.73056;-1.54509;-1.79746;-1.75403;-3.37308;-3.14998;0.44986;-1.23633;-17.2683;-3.47893;5;566.8;259.6;6.97249;568.036;259.347;0;12;1;-1.02257;-0.88157;-2.41692;-0.971024;-0.86656;-2.41335;-0.975708;-0.176793;0.0330688;-4.05002;2.8574;9.72084;4;5;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;753;1021;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2831;2834;2019/11/20 17:01:02;0;699.6;350.267;8.25292;714.648;340.181;0;54;1;-1.66779;-1.99466;-1.72385;-1.5819;-1.85662;-1.74498;-3.15664;-3.26868;0.489168;1.30659;-16.0658;-2.39348;5;570;260;7.05449;571.052;259.907;0;13;1;-1.03334;-0.86259;-2.38719;-0.98972;-0.86537;-2.4055;-1.0473;-0.188954;0.084848;-3.94193;3.20508;10.8619;4;5;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;772;1026;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2832;2835;2019/11/20 17:01:02;0;699.6;350.267;8.25292;721.423;343.5;1;0;1;-1.66779;-1.99466;-1.72385;-1.5819;-1.85662;-1.74498;-3.15664;-3.26868;0.489168;1.30659;-16.0658;-2.39348;5;572.667;260.667;6.71578;573.983;260.51;0;14;1;-1.1053;-0.95805;-2.50471;-1.02439;-0.89318;-2.43526;-1.14166;-0.261057;0.0310828;-3.76185;3.0916;10.7682;4;5;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;772;1029;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2833;2836;2019/11/20 17:01:02;0;698.903;356.194;8.20482;719.52;351.71;0;1;1;-1.67333;-2.03576;-1.71304;-1.60933;-1.91036;-1.73539;-2.7532;-3.13695;0.490697;4.1941;-12.8638;-1.32287;5;576;261;6.83705;577.065;261.038;0;15;1;-1.11005;-0.92619;-2.45888;-1.05009;-0.90308;-2.44235;-1.28759;-0.428739;-0.175957;-4.08897;1.79031;8.50956;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;1646;1076;1024;224;1024;1024;1024;1824;3;0;0.033394;0;0; 
2834;2837;2019/11/20 17:01:02;0;702.2;353.267;7.85405;719.827;355.787;0;2;1;-1.76903;-2.1115;-1.80034;-1.65724;-1.9707;-1.75488;-2.48449;-3.06338;0.401171;6.89265;-9.58642;-0.769315;5;578.667;261.333;6.89813;580.043;261.51;0;16;1;-1.11953;-0.91155;-2.4357;-1.07092;-0.90562;-2.44035;-1.38766;-0.535903;-0.320304;-4.66202;-0.117687;4.98756;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1271;1647;1080;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2835;2838;2019/11/20 17:01:02;0;707.105;350.158;8.27925;721.7;357.45;0;3;1;-1.70778;-1.98778;-1.71875;-1.6724;-1.97582;-1.74404;-2.20589;-2.83688;0.352921;9.25514;-5.90752;-0.542299;5;580.667;261.333;6.44244;582.731;261.836;0;17;1;-1.21423;-1.04322;-2.60799;-1.11391;-0.9469;-2.49064;-1.49132;-0.667988;-0.506913;-5.13329;-1.95839;1.35129;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;705;1015;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2836;2839;2019/11/20 17:01:02;0;713.538;348.974;8.3326;724.988;358.147;0;4;1;-1.73541;-1.96927;-1.71185;-1.6913;-1.97386;-1.73438;-1.9617;-2.5067;0.313416;11.0103;-1.89353;-0.663547;5;582;262;6.47617;584.996;262.268;0;18;1;-1.21819;-1.03703;-2.59142;-1.1452;-0.97394;-2.52088;-1.59021;-0.829514;-0.733477;-5.53351;-3.78116;-2.24983;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;697;1019;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2837;2840;2019/11/20 17:01:02;0;721.814;348;8.46947;729.807;358.221;0;5;1;-1.75618;-1.93276;-1.68752;-1.71077;-1.96153;-1.72032;-1.744;-2.06553;0.303402;12.1814;2.57523;-0.899354;5;582;261;6.42836;586.528;262.245;0;19;1;-1.22725;-1.04547;-2.6152;-1.16981;-0.9954;-2.54917;-1.67318;-1.01687;-1.01373;-5.8191;-5.57434;-5.73621;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;1654;1085;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2838;2841;2019/11/20 17:01:02;0;731.184;346.531;8.60765;736.049;357.681;0;6;1;-1.78237;-1.89478;-1.66537;-1.73225;-1.9415;-1.70384;-1.56092;-1.52983;0.322825;12.7699;7.49602;-1.10889;5;581;260;6.51833;587.21;261.893;0;20;1;-1.20264;-1.01168;-2.58354;-1.17966;-1.00029;-2.55949;-1.62385;-1.03778;-1.10422;-5.41672;-6.44583;-7.97466;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;1654;1130;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2839;2842;2019/11/20 17:01:02;0;741.792;345.833;8.63085;743.705;356.94;0;7;1;-1.83898;-1.8864;-1.66324;-1.76427;-1.92497;-1.69166;-1.55516;-0.976249;0.368323;12.4454;13.1247;-1.15394;5;581;260;6.4977;587.598;261.622;0;21;1;-1.20646;-1.01791;-2.59175;-1.1877;-1.00557;-2.56916;-1.52376;-1.03189;-1.16887;-4.19301;-6.27572;-8.74923;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;807;1493;1476;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2840;2843;2019/11/20 17:01:02;0;754.448;345.015;9.10957;753.034;356.017;0;8;1;-1.81174;-1.78361;-1.57843;-1.77851;-1.88256;-1.65769;-1.41728;-0.23384;0.609031;11.7283;19.1723;0.137562;5;580;258;6.51729;587.457;260.774;0;22;1;-1.19517;-0.99951;-2.59284;-1.18994;-1.00375;-2.57627;-1.38947;-1.01095;-1.24399;-2.52303;-5.66215;-8.93754;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;859;1143;1665;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2841;2844;2019/11/20 17:01:02;0;768.226;344.129;9.36687;763.928;354.944;0;9;1;-1.83546;-1.73077;-1.53781;-1.79559;-1.83702;-1.62173;-1.34224;0.413884;0.85377;10.4853;24.4828;2.08228;5;578;256;6.57018;586.617;259.507;0;23;1;-1.17034;-0.97142;-2.58079;-1.18406;-0.99405;-2.57762;-1.11377;-0.794839;-1.09368;-0.00640142;-3.90377;-7.70531;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;759;477;1366;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2842;2845;2019/11/20 17:01:02;0;783.226;343.065;9.49464;776.342;353.71;0;10;1;-1.88968;-1.70291;-1.52036;-1.82382;-1.79679;-1.59132;-1.33443;0.955287;1.08346;8.79559;28.5119;4.32384;5;577.333;253.333;6.48101;585.701;257.727;0;24;1;-1.18131;-0.98111;-2.62821;-1.18324;-0.99017;-2.5928;-0.820145;-0.541704;-0.943359;3.07072;-1.19316;-5.46116;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;779;431;1172;1024;224;1024;1024;1024;1824;3;0;0.0167004;0;0; 
2843;2846;2019/11/20 17:01:02;0;799.333;340.286;9.44423;790.199;351.819;0;11;1;-1.98497;-1.70002;-1.537;-1.87217;-1.76776;-1.57502;-1.44506;1.34681;1.23021;6.4709;30.7313;6.29467;5;577;252;6.42653;584.841;256.004;0;25;1;-1.18873;-0.98903;-2.65649;-1.18489;-0.98983;-2.61191;-0.552267;-0.302773;-0.816481;6.3178;2.13522;-2.48915;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;943;465;1084;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2844;2847;2019/11/20 17:01:02;0;815.417;336.167;10.5009;805.085;349.032;0;12;1;-1.86175;-1.51299;-1.39369;-1.86904;-1.69133;-1.52062;-1.41321;1.80694;1.46963;4.47229;31.7611;8.35551;5;577;252;6.42653;586.636;256.028;1;0;1;-1.18873;-0.98903;-2.65649;-1.18489;-0.98983;-2.61191;-0.552267;-0.302773;-0.816481;6.3178;2.13522;-2.48915;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;666;1019;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2845;2848;2019/11/20 17:01:02;0;815.417;336.167;10.5009;812.28;351.018;1;0;1;-1.86175;-1.51299;-1.39369;-1.86904;-1.69133;-1.52062;-1.41321;1.80694;1.46963;4.47229;31.7611;8.35551;5;576;248;6.36133;584.325;252.954;0;1;1;-1.19306;-0.98331;-2.70193;-1.18734;-0.98787;-2.63891;-0.35763;-0.139179;-0.761713;8.12402;4.35637;-0.321342;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;670;1025;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2846;2849;2019/11/20 17:01:02;0;841.667;327;10.4843;830.812;343.739;0;1;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;576;248;6.36133;585.943;252.844;1;0;1;-1.19306;-0.98331;-2.70193;-1.18734;-0.98787;-2.63891;-0.35763;-0.139179;-0.761713;8.12402;4.35637;-0.321342;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;1659;1110;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2847;2850;2019/11/20 17:01:02;0;841.667;327;10.4843;838.495;345.326;1;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;576;248;6.36133;587.56;252.735;2;0;1;-1.19306;-0.98331;-2.70193;-1.18734;-0.98787;-2.63891;-0.35763;-0.139179;-0.761713;8.12402;4.35637;-0.321342;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;1805;1652;1163;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2848;2851;2019/11/20 17:01:02;0;841.667;327;10.4843;846.178;346.913;2;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;575;244;6.01442;583.245;248.499;0;1;1;-1.25357;-1.06774;-2.87703;-1.20721;-1.01183;-2.71035;-0.266496;-0.100167;-0.832827;8.22094;5.09384;0.701668;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;852;1581;1357;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2849;2852;2019/11/20 17:01:02;0;841.667;327;10.4843;853.861;348.5;3;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;575;244;6.01442;584.613;248.216;1;0;1;-1.25357;-1.06774;-2.87703;-1.20721;-1.01183;-2.71035;-0.266496;-0.100167;-0.832827;8.22094;5.09384;0.701668;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;545;692;1578;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2850;2853;2019/11/20 17:01:02;0;841.667;327;10.4843;861.545;350.087;4;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;577.333;243.333;6.20071;582.708;245.738;0;1;1;-1.23471;-1.00274;-2.79371;-1.21546;-1.00911;-2.73536;-0.221018;-0.0729227;-0.880806;7.7317;5.30343;1.29104;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;525;502;1271;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2851;2854;2019/11/20 17:01:02;0;841.667;327;10.4843;869.227;351.674;5;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;579;244;6.30238;582.529;244.702;0;2;1;-1.228;-0.97555;-2.74558;-1.21922;-0.99904;-2.73842;-0.216832;-0.0556976;-0.913694;6.78772;4.95273;1.20579;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;583;530;1188;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2852;2855;2019/11/20 17:01:02;0;841.667;327;10.4843;876.911;353.261;6;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;581;243;6.45371;583.169;243.707;0;3;1;-1.21469;-0.92409;-2.68568;-1.21786;-0.97655;-2.7226;-0.213044;-0.00080239;-0.859175;5.52701;4.26744;0.92515;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;621;546;1161;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2853;2856;2019/11/20 17:01:02;0;841.667;327;10.4843;884.594;354.848;7;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;583;244;6.14833;584.264;243.378;0;4;1;-1.29127;-1.02379;-2.81437;-1.23988;-0.99073;-2.75013;-0.259582;-0.00263585;-0.846639;4.01737;3.27948;0.482843;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;641;554;1149;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2854;2857;2019/11/20 17:01:02;0;841.667;327;10.4843;892.277;356.436;8;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;586;244;6.40401;585.98;243.159;0;5;1;-1.26312;-0.94499;-2.70201;-1.24685;-0.97701;-2.73569;-0.314168;0.0273385;-0.765592;2.52611;2.41092;0.279381;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;650;557;1144;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2855;2858;2019/11/20 17:01:02;0;841.667;327;10.4843;899.96;358.023;9;0;1;-1.98978;-1.47979;-1.42122;-1.90526;-1.62787;-1.4908;-1.33045;2.10093;1.56915;3.45237;29.5874;9.12279;5;589;245;6.39972;588.127;243.339;0;6;1;-1.28738;-0.95262;-2.69929;-1.25901;-0.96969;-2.72477;-0.365795;0.160625;-0.508718;1.17583;2.33907;1.27684;4;2;3;11;1;18;-0.906937;-1.73533;-2.30799;495;655;559;1142;1024;224;1024;1024;1024;1824;3;0;0.0333943;0;0; 
2856;2859;2019/11/20 17:01:02;0;841.667;327;10.4843;-1;-1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;592;244;6.09458;590.584;243.163;0;7;1;-1.37643;-1.0412;-2.83919;-1.29424;-0.99114;-2.7591;-0.534025;0.168092;-0.400023;-0.544246;2.36574;2.68573;4;2;3;11;0;18;-0.906937;-1.73533;-2.30799;495;1805;1557;1345;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
