RS_ID;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;Unnamed: 22;time
7074.0;444.0;19.4286;7.851039999999999;433.537;20.2019;0.0;67.0;1.0;-0.139035;-0.138664;-3.0160099999999996;-0.0961754;-0.21995599999999998;-2.91185;-0.748319;2.06303;-2.40742;-0.5045350000000001;7.16524;5.69961;;1970-01-01 00:00:01.056
7075.0;449.6;12.6;7.879169999999999;437.876;12.9748;0.0;68.0;1.0;-0.173942;-0.100775;-3.0268200000000003;-0.119505;-0.184202;-2.94634;-0.806944;2.10132;-2.26746;-0.313379;6.36895;6.1291400000000005;;1970-01-01 00:00:01.067
7076.0;455.333;8.66667;7.85128;442.88300000000004;6.69203;0.0;69.0;1.0;-0.210936;-0.0795172;-3.05005;-0.14693499999999998;-0.15279600000000002;-2.97745;-0.914647;2.11198;-2.20644;-0.693671;5.46164;6.2853900000000005;;1970-01-01 00:00:01.078
7076.0;455.333;8.66667;7.85128;442.88300000000004;6.69203;0.0;69.0;1.0;-0.210936;-0.0795172;-3.05005;-0.14693499999999998;-0.15279600000000002;-2.97745;-0.914647;2.11198;-2.20644;-0.693671;5.46164;6.2853900000000005;;1970-01-01 00:00:01.089
7077.0;460.667;4.22222;7.906280000000001;448.23699999999997;0.9360209999999999;0.0;70.0;1.0;-0.243071;-0.05470930000000001;-3.04282;-0.175776;-0.12337000000000001;-2.99706;-1.05134;2.08295;-2.10909;-1.5744;4.36763;6.350709999999999;;1970-01-01 00:00:01.100
7078.0;467.333;0.666667;7.71289;454.256;-4.15284;0.0;71.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.111
7078.0;467.333;0.666667;7.71289;454.256;-4.15284;0.0;71.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.122
7079.0;467.333;0.666667;7.71289;454.45099999999996;-9.159310000000001;1.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.133
7080.0;467.333;0.666667;7.71289;454.64599999999996;-14.165999999999999;2.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.144
7080.0;467.333;0.666667;7.71289;454.64599999999996;-14.165999999999999;2.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.155
7081.0;467.333;0.666667;7.71289;454.84;-19.1724;3.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.166
7082.0;467.333;0.666667;7.71289;455.035;-24.1792;4.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.177
7082.0;467.333;0.666667;7.71289;455.035;-24.1792;4.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.188
7083.0;467.333;0.666667;7.71289;455.22900000000004;-29.1856;5.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.199
7084.0;467.333;0.666667;7.71289;455.42400000000004;-34.1923;6.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.210
7084.0;467.333;0.666667;7.71289;455.42400000000004;-34.1923;6.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.221
7085.0;467.333;0.666667;7.71289;455.619;-39.1988;7.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.232
7086.0;467.333;0.666667;7.71289;455.81300000000005;-44.2055;8.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.243
7087.0;467.333;0.666667;7.71289;456.00800000000004;-49.2119;9.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.254
7087.0;467.333;0.666667;7.71289;456.00800000000004;-49.2119;9.0;0.0;1.0;-0.292222;-0.0361909;-3.13059;-0.21070999999999998;-0.0972164;-3.0371200000000003;-1.2209;2.01626;-2.0474099999999997;-2.8567400000000003;3.0058599999999998;6.24998;;1970-01-01 00:00:01.265
7088.0;467.333;0.666667;7.71289;-1.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.276
7089.0;466.0;405.0;6.29402;466.0;405.0;0.0;1.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.287
7089.0;466.0;405.0;6.29402;466.0;405.0;0.0;1.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.298
7090.0;465.14300000000003;404.905;5.29629;466.0;405.0;1.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.309
7091.0;460.789;416.421;6.29799;466.0;405.0;2.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.320
7091.0;460.789;416.421;6.29799;466.0;405.0;2.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.331
7092.0;457.8;434.8;5.997240000000001;466.0;405.0;3.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.342
7093.0;451.0;445.0;6.00192;466.0;405.0;4.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.353
7093.0;451.0;445.0;6.00192;466.0;405.0;4.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.364
7094.0;448.0;447.0;5.97964;466.0;405.0;5.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.375
7095.0;448.0;447.0;5.97964;466.0;405.0;6.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.386
7095.0;448.0;447.0;5.97964;466.0;405.0;6.0;0.0;1.0;-0.347546;-2.81615;-2.23713;-0.347546;-2.81615;-2.23713;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.397
7096.0;448.0;450.0;6.32811;458.371;424.07099999999997;0.0;1.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.408
7097.0;449.0;453.0;5.88775;458.31;424.224;1.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.419
7098.0;452.455;451.909;6.281680000000001;458.249;424.37699999999995;2.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.430
7098.0;452.455;451.909;6.281680000000001;458.249;424.37699999999995;2.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.441
7099.0;452.85699999999997;453.524;6.39014;458.18800000000005;424.529;3.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.452
7100.0;452.414;458.207;6.47959;458.12699999999995;424.68199999999996;4.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.463
7100.0;452.414;458.207;6.47959;458.12699999999995;424.68199999999996;4.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.474
7101.0;450.6;462.05;6.44172;458.066;424.835;5.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.485
7102.0;450.14;467.814;6.4982;458.005;424.98800000000006;6.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.496
7102.0;450.14;467.814;6.4982;458.005;424.98800000000006;6.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.507
7103.0;449.273;469.273;6.313359999999999;457.944;425.14;7.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.518
7104.0;448.56;471.36;6.42786;457.88300000000004;425.293;8.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.529
7104.0;448.56;471.36;6.42786;457.88300000000004;425.293;8.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.540
7105.0;447.231;471.077;6.40939;457.82199999999995;425.44599999999997;9.0;0.0;1.0;-0.203982;-3.1078099999999997;-2.04806;-0.304477;-2.90365;-2.1804099999999997;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.551
7106.0;445.333;469.333;6.373480000000001;-1.0;-1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.562
