ID;RS_ID;time;insect_log;imLx_drone; imLy_drone; disparity_drone; imLx_pred_drone; imLy_pred_drone; n_frames_lost_drone; n_frames_tracking_drone; foundL_drone; posX_drone; posY_drone; posZ_drone; sposX_drone; sposY_drone; sposZ_drone; svelX_drone; svelY_drone; svelZ_drone; saccX_drone; saccY_drone; saccZ_drone; imLx_insect; imLy_insect; disparity_insect; imLx_pred_insect; imLy_pred_insect; n_frames_lost_insect; n_frames_tracking_insect; foundL_insect; posX_insect; posY_insect; posZ_insect; sposX_insect; sposY_insect; sposZ_insect; svelX_insect; svelY_insect; svelZ_insect; saccX_insect; saccY_insect; saccZ_insect; valid; posErrX; posErrY; posErrZ; velX; velY; velZ; accX; accY; accZ; hoverthrottle; autoThrottle; autoRoll; autoPitch; autoYaw; joyThrottle; joyRoll; joyPitch; joyYaw; joyArmSwitch; joyModeSwitch; joyTakeoffSwitch; throttleP; throttleI; throttleD; dt; dx; dy; dz; velx_sp; vely_sp; velz_sp;
1373;1376;2019/07/17 13:12:41;0;375.627;59.661;10.5389;374.192;58.8847;0;317;1;0.224849;-0.333534;-2.16014;0.17678;-0.334708;-2.1923;1.4629;0.0587937;1.66334;-1.01941;0.103988;5.98565;470.667;96.6667;8.53098;477.321;94.0656;0;81;1;-0.278137;-0.595826;-2.55423;-0.318177;-0.56626;-2.57147;0.662707;-1.06994;-0.341742;8.89453;-2.50415;-4.87878;1;0.454917;0.261118;0.361933;-0.278137;-0.595826;-2.55423;20.396;6.34009;20.396;1000;1310;1318;2185;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.909834;0.339453;0.615285; 
1374;1377;2019/07/17 13:12:41;0;371.869;59.6393;10.5383;369.781;59.1934;0;318;1;0.242659;-0.333468;-2.16033;0.196543;-0.334336;-2.1827;1.41515;0.0524607;1.47862;-1.36565;0.334751;4.60596;467.667;98.3333;8.49679;473.894;96.6441;0;82;1;-0.261638;-0.606535;-2.55934;-0.301216;-0.578342;-2.56783;0.766997;-0.985583;-0.201927;8.97717;-0.372154;-1.73353;1;0.458182;0.272199;0.376631;-0.261638;-0.606535;-2.55934;18.9773;6.4686;18.9773;1000;1238;1263;1973;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.916363;0.353858;0.640273; 
1375;1378;2019/07/17 13:12:41;0;367.967;59.7049;10.5826;365.5;59.4351;0;319;1;0.26004;-0.332335;-2.15112;0.215592;-0.333736;-2.17323;1.35958;0.046616;1.28801;-1.75406;0.420534;2.42418;464;102;8.47468;470.256;99.6293;0;83;1;-0.240731;-0.626449;-2.55461;-0.28307;-0.592774;-2.56386;0.846336;-0.931756;-0.110492;8.63297;1.21563;0.871737;1;0.456324;0.292713;0.381378;-0.240731;-0.626449;-2.55461;17.5824;6.80011;17.5824;1000;1163;1219;1759;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.912647;0.380527;0.648343; 
1376;1379;2019/07/17 13:12:41;0;364.07;59.5439;10.529;361.317;59.5554;0;320;1;0.279831;-0.333376;-2.16246;0.234864;-0.333628;-2.17;1.30739;0.0379096;1.06653;-2.12146;0.372198;-0.364114;461.333;103.333;8.42995;466.79;102.162;0;84;1;-0.226224;-0.636473;-2.56399;-0.266016;-0.605884;-2.5639;0.906736;-0.883886;-0.0376213;7.92312;2.25632;2.62755;1;0.461088;0.302846;0.393992;-0.226224;-0.636473;-2.56399;16.6092;6.87121;16.6092;1000;1094;1200;1550;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.922176;0.393699;0.669786; 
1377;1380;2019/07/17 13:12:41;0;361.797;59.2542;10.5637;357.723;59.5465;0;321;1;0.289654;-0.331122;-2.1561;0.251301;-0.332876;-2.16583;1.25148;0.0339606;0.867724;-2.44444;0.251061;-3.29562;457.333;107.333;8.50713;463.03;105.214;0;85;1;-0.200709;-0.650621;-2.52834;-0.246424;-0.619305;-2.55323;0.962812;-0.84658;0.0783742;7.05572;2.86329;4.11175;1;0.45201;0.317745;0.362509;-0.200709;-0.650621;-2.52834;15.3602;7.11671;15.3602;1000;1016;1179;1317;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.904019;0.413069;0.616265; 
1378;1381;2019/07/17 13:12:41;0;358.706;58.8824;10.529;354.296;59.4175;0;322;1;0.305256;-0.330716;-2.16413;0.267487;-0.332228;-2.16532;1.19531;0.032287;0.683368;-2.70462;0.0840705;-6.11136;453.75;111.75;8.49415;459.194;108.774;0;86;1;-0.179965;-0.673645;-2.51849;-0.226486;-0.635607;-2.54281;1.01229;-0.835422;0.190958;6.12921;2.98919;5.10646;1;0.447452;0.341417;0.353175;-0.179965;-0.673645;-2.51849;14.2381;7.57998;14.2381;1000;987;1166;1117;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.894904;0.443843;0.600397; 
1379;1382;2019/07/17 13:12:41;0;356.062;58.4688;10.6102;351.132;59.1886;0;323;1;0.31535;-0.326532;-2.14859;0.281846;-0.330519;-2.1603;1.13669;0.0360968;0.537771;-2.92523;-0.0401799;-8.16089;451.667;114.333;8.54026;455.789;112.113;0;87;1;-0.16682;-0.682825;-2.49693;-0.208586;-0.649773;-2.52905;1.04494;-0.834692;0.283965;5.20364;2.7328;5.56212;1;0.448667;0.352306;0.336626;-0.16682;-0.682825;-2.49693;13.36;7.86598;13.36;1000;983;1160;970;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.897333;0.457998;0.572264; 
1380;1383;2019/07/17 13:12:41;0;354.032;58.129;10.6901;348.355;58.911;0;324;1;0.32247;-0.322746;-2.13337;0.294033;-0.328187;-2.15222;1.07126;0.0462086;0.44438;-3.12816;-0.0490709;-9.02594;449;118;8.81117;452.514;115.634;0;88;1;-0.146589;-0.679462;-2.40918;-0.189987;-0.658679;-2.49309;1.07106;-0.821575;0.468804;4.3362;2.29451;6.01528;1;0.440623;0.351275;0.256964;-0.146589;-0.679462;-2.40918;12.483;8.00562;12.483;1000;1019;1154;808;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.881246;0.456657;0.436839; 
1381;1384;2019/07/17 13:12:41;0;351.672;57.4627;10.7085;345.751;58.4947;0;325;1;0.332918;-0.319556;-2.13135;0.305699;-0.325598;-2.14596;1.00253;0.0602171;0.375512;-3.30251;0.024863;-9.05893;446.667;121.111;8.84597;449.445;119.106;0;89;1;-0.13285;-0.69169;-2.39044;-0.172846;-0.668583;-2.46229;1.08272;-0.795623;0.686827;3.54554;1.92024;6.7926;1;0.438549;0.366092;0.244476;-0.13285;-0.69169;-2.39044;11.6548;8.53531;11.6548;1000;1051;1148;697;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.877099;0.47592;0.415609; 
1382;1385;2019/07/17 13:12:41;0;349.258;57.4194;10.6666;343.254;58.1773;0;326;1;0.345517;-0.320639;-2.13983;0.317644;-0.32411;-2.14412;0.932034;0.0741319;0.328636;-3.48018;0.159543;-8.38155;445.333;125.333;8.52275;446.848;122.894;0;90;1;-0.130082;-0.738911;-2.46803;-0.160017;-0.689681;-2.46401;1.07285;-0.811949;0.810921;2.79058;1.43936;7.4635;1;0.447726;0.414801;0.323909;-0.130082;-0.738911;-2.46803;10.9693;9.7649;10.9693;1000;1039;1144;697;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.895453;0.539241;0.550646; 
1383;1386;2019/07/17 13:12:41;0;346.586;56.9655;10.6782;340.75;57.8013;0;327;1;0.357625;-0.318488;-2.13861;0.329638;-0.322423;-2.14247;0.872;0.0862132;0.290454;-3.60326;0.304356;-7.33381;445.333;129.333;8.84168;445.023;126.836;0;91;1;-0.12539;-0.731426;-2.36708;-0.149629;-0.702205;-2.43493;1.03018;-0.81816;0.958883;1.94334;0.977089;7.99368;1;0.455028;0.409002;0.224612;-0.12539;-0.731426;-2.36708;11.2198;9.83723;11.2198;1000;1069;1174;598;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.910057;0.531703;0.381841; 
1384;1387;2019/07/17 13:12:42;0;344.37;56.5185;10.6509;338.384;57.3858;0;328;1;0.368925;-0.317528;-2.14521;0.341424;-0.320955;-2.14329;0.818409;0.0967389;0.262222;-3.66682;0.439953;-6.08181;446;133.429;8.74643;443.971;130.916;0;92;1;-0.130559;-0.75923;-2.38052;-0.143908;-0.719312;-2.41861;0.947817;-0.825102;1.07123;0.908569;0.627456;8.31084;1;0.471983;0.438275;0.237226;-0.130559;-0.75923;-2.38052;11.7648;10.6106;11.7648;1000;1062;1219;593;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.943966;0.569757;0.403285; 
1385;1388;2019/07/17 13:12:42;0;342.269;56.3077;10.6827;336.153;57.0178;0;329;1;0.37764;-0.315746;-2.13934;0.352289;-0.319392;-2.14211;0.772303;0.102471;0.229971;-3.65498;0.528985;-4.87804;447;137;8.74343;443.588;134.926;0;93;1;-0.136311;-0.776796;-2.37057;-0.141629;-0.736557;-2.4042;0.83603;-0.841563;1.14122;-0.288952;0.349041;8.40923;1;0.4886;0.457404;0.228459;-0.136311;-0.776796;-2.37057;12.7013;11.0978;12.7013;1000;1057;1284;592;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;0.977199;0.594625;0.388381; 
1386;1389;2019/07/17 13:12:42;0;340.462;55.5385;10.6193;334.112;56.5067;0;330;1;0.38839;-0.314562;-2.15403;0.363119;-0.317943;-2.14568;0.739222;0.102384;0.164083;-3.51874;0.541685;-4.04598;447.6;141.2;8.82091;443.56;139.082;0;94;1;-0.138508;-0.790147;-2.33719;-0.140692;-0.752634;-2.3841;0.698436;-0.880068;1.1199;-1.66113;-0.0241174;7.64515;1;0.501627;0.472204;0.19151;-0.138508;-0.790147;-2.33719;14.0154;11.4027;14.0154;1000;1051;1368;601;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166965;0;0;0;1.00325;0.613865;0.325568; 
1387;1390;2019/07/17 13:12:42;0;338.2;55.2;10.6367;332.06;56.0302;0;331;1;0.398364;-0.3127;-2.15135;0.373693;-0.31637;-2.14738;0.715013;0.0982743;0.0927742;-3.25921;0.476962;-3.55648;449.778;145.333;8.84102;444.292;143.317;0;95;1;-0.150484;-0.808158;-2.31955;-0.14363;-0.769291;-2.36473;0.535712;-0.930136;1.06146;-3.18071;-0.551532;6.08287;1;0.524177;0.491787;0.172171;-0.150484;-0.808158;-2.31955;15.7884;11.7426;15.7884;1000;1046;1475;646;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;1.04835;0.639324;0.292691; 
1388;1391;2019/07/17 13:12:42;0;336.04;54.84;10.5869;330.03;55.5726;0;332;1;0.410417;-0.312729;-2.16235;0.38471;-0.315278;-2.15187;0.696783;0.0942305;0.024716;-2.89482;0.366426;-3.34736;451.667;149.667;8.92758;445.479;147.671;0;96;1;-0.159583;-0.820887;-2.28427;-0.148416;-0.78477;-2.34059;0.367747;-0.937739;1.12965;-4.72368;-0.833158;4.92231;1;0.544293;0.50561;0.132395;-0.159583;-0.820887;-2.28427;17.6689;11.9642;17.6689;1000;1081;1588;624;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166965;0;0;0;1.08859;0.657293;0.225072; 
1389;1392;2019/07/17 13:12:42;0;334.122;54.2449;10.6828;328.092;55.0546;0;333;1;0.415691;-0.307562;-2.14442;0.394004;-0.312963;-2.14964;0.675065;0.0943115;-0.0137847;-2.5232;0.252189;-3.22315;453;154;8.72746;446.816;152.107;0;97;1;-0.170866;-0.860747;-2.32356;-0.155151;-0.807563;-2.33548;0.198601;-0.983304;1.07486;-6.15443;-1.15926;3.41646;1;0.56487;0.547784;0.173923;-0.170866;-0.860747;-2.32356;19.307;12.8384;19.307;1000;1108;1692;707;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;1.12974;0.71212;0.29567; 
1390;1393;2019/07/17 13:12:42;0;332.125;53.7917;10.7638;326.192;54.5388;0;334;1;0.421821;-0.303462;-2.12938;0.402349;-0.310113;-2.14356;0.648296;0.0998764;-0.00933316;-2.19313;0.163841;-3.01813;454.571;158;8.68476;448.332;156.491;0;98;1;-0.180735;-0.884493;-2.32284;-0.162826;-0.830642;-2.33169;0.0436274;-1.03449;0.991957;-7.30279;-1.53155;1.73337;1;0.583084;0.57438;0.179282;-0.180735;-0.884493;-2.32284;20.8207;13.4774;20.8207;1000;1130;1781;791;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166965;0;0;0;1.16617;0.746694;0.30478; 
1391;1394;2019/07/17 13:12:42;0;330.327;53.1837;10.6432;324.38;53.9759;0;335;1;0.435033;-0.304481;-2.15502;0.412155;-0.308423;-2.147;0.628004;0.103721;-0.0251194;-1.89202;0.103297;-2.82938;456;164.571;8.6427;449.928;161.656;0;99;1;-0.189862;-0.921012;-2.3141;-0.170937;-0.857753;-2.32641;-0.0908406;-1.10459;0.905733;-8.08236;-1.9691;0.0998018;1;0.602017;0.612589;0.167106;-0.189862;-0.921012;-2.3141;22.2599;14.3294;22.2599;1000;1147;1857;852;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;1.20403;0.796366;0.284081; 
1392;1395;2019/07/17 13:12:42;0;328.8;52.68;10.7411;322.717;53.4131;0;336;1;0.438161;-0.299719;-2.13661;0.419956;-0.305812;-2.14388;0.603738;0.110669;-0.00787689;-1.67616;0.0950558;-2.38422;457;168;8.65751;451.441;166.379;0;100;1;-0.195301;-0.936216;-2.2997;-0.178246;-0.881292;-2.3184;-0.204443;-1.17644;0.805737;-8.45431;-2.36477;-1.19447;1;0.615258;0.630404;0.155823;-0.195301;-0.936216;-2.2997;23.3238;14.8087;23.3238;1000;1157;1907;931;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166965;0;0;0;1.23052;0.819525;0.264899; 
1393;1396;2019/07/17 13:12:42;0;327.574;52.5532;10.8246;321.255;52.9714;0;337;1;0.440431;-0.296912;-2.12045;0.426099;-0.303142;-2.13685;0.571486;0.119218;0.0373229;-1.57876;0.140655;-1.65193;457;173;8.66826;452.57;171.279;0;101;1;-0.195059;-0.959494;-2.28165;-0.18329;-0.904753;-2.30738;-0.281015;-1.24672;0.712452;-8.33351;-2.68287;-2.11016;1;0.621158;0.656353;0.144798;-0.195059;-0.959494;-2.28165;23.7868;15.4818;23.7868;1000;1154;1920;1012;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;1.24232;0.853258;0.246157; 
1394;1397;2019/07/17 13:12:42;0;326.24;51.64;10.9321;319.901;52.3673;0;338;1;0.442192;-0.290453;-2.1018;0.430927;-0.299335;-2.12633;0.527422;0.135185;0.124363;-1.62347;0.247912;-0.593298;456.667;178.667;8.56414;453.309;176.515;0;102;1;-0.195488;-0.999194;-2.29195;-0.186949;-0.933085;-2.30275;-0.322461;-1.3402;0.578581;-7.75587;-3.21662;-3.46634;1;0.626415;0.699859;0.165612;-0.195488;-0.999194;-2.29195;23.7146;16.6364;23.7146;1000;1134;1899;1156;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166965;0;0;0;1.25283;0.909817;0.281541; 
1395;1398;2019/07/17 13:12:42;0;324.978;51.1111;10.8331;318.646;51.7686;0;339;1;0.452046;-0.291038;-2.12229;0.437263;-0.296846;-2.12512;0.489171;0.145461;0.172498;-1.7163;0.352972;0.387795;456.667;180.667;8.65992;453.87;180.822;0;103;1;-0.193326;-0.997928;-2.26051;-0.188862;-0.952538;-2.29008;-0.328076;-1.38296;0.528448;-6.75637;-3.52566;-4.26147;1;0.630589;0.701082;0.135388;-0.193326;-0.997928;-2.26051;23.5488;16.8253;23.5488;1000;1117;1861;1214;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;1.26118;0.911406;0.230159; 
1396;1399;2019/07/17 13:12:42;0;324.041;50.449;10.8549;317.563;51.1322;0;340;1;0.455443;-0.287868;-2.11962;0.442717;-0.294153;-2.12347;0.454679;0.151;0.1837;-1.80284;0.415906;1.0034;454.8;183.6;8.74395;453.703;184.748;0;104;1;-0.180816;-1.00255;-2.22994;-0.186448;-0.967542;-2.27204;-0.291162;-1.37637;0.55525;-5.39052;-3.48043;-4.30051;1;0.623532;0.708399;0.106472;-0.180816;-1.00255;-2.22994;22.6978;17.065;22.6978;1000;1091;1792;1213;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166965;0;0;0;1.24706;0.920919;0.181002; 
1397;1400;2019/07/17 13:12:42;0;323.087;49.913;10.7311;316.601;50.5099;0;341;1;0.465134;-0.289073;-2.1454;0.449442;-0.292629;-2.13005;0.421727;0.153681;0.177904;-1.90555;0.449073;1.41289;453;187;8.77187;453.029;188.54;0;105;1;-0.170001;-1.01578;-2.21263;-0.181514;-0.982014;-2.25421;-0.216941;-1.3221;0.621506;-3.73793;-2.95695;-3.71545;1;0.619442;0.723154;0.0825787;-0.170001;-1.01578;-2.21263;21.5787;17.413;21.5787;1000;1057;1706;1171;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166694;0;0;0;1.23888;0.9401;0.140384; 
1398;1401;2019/07/17 13:12:42;0;323.156;49.4222;10.6999;316.039;49.9123;0;342;1;0.466172;-0.287974;-2.15287;0.454461;-0.291232;-2.1369;0.390842;0.150437;0.134642;-1.9936;0.428274;1.41693;452;189;8.68368;452.24;191.797;0;106;1;-0.165981;-1.03586;-2.22903;-0.176854;-0.998167;-2.24666;-0.124605;-1.26003;0.659434;-1.9239;-2.10802;-2.81357;1;0.620441;0.744624;0.0921304;-0.165981;-1.03586;-2.22903;20.3537;17.8057;20.3537;1000;1021;1612;1128;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;1.24088;0.968011;0.156622; 
1399;1402;2019/07/17 13:12:42;0;322.957;48.7826;10.6794;315.685;49.286;0;343;1;0.467996;-0.285989;-2.15858;0.458521;-0.289659;-2.1434;0.363996;0.14411;0.054627;-2.02485;0.356381;0.919269;450;190.5;8.71222;451.051;194.5;0;107;1;-0.153982;-1.03976;-2.21719;-0.169992;-1.01064;-2.23782;-0.0216549;-1.17893;0.673466;-0.118506;-0.99409;-1.84384;1;0.612503;0.750099;0.0737872;-0.153982;-1.03976;-2.21719;18.9225;17.8183;18.9225;1000;988;1514;1050;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;1.22501;0.975129;0.125438; 
1400;1403;2019/07/17 13:12:42;0;323.091;48.2727;10.5906;315.583;48.6812;0;344;1;0.471285;-0.286346;-2.17794;0.46235;-0.288665;-2.15376;0.343899;0.12908;-0.0767639;-1.94787;0.189449;-0.251708;448;192;8.76592;449.572;196.801;0;108;1;-0.141654;-1.04064;-2.19909;-0.161491;-1.01964;-2.2262;0.088684;-1.05305;0.709794;1.57092;0.550371;-0.582266;1;0.604004;0.751974;0.0453322;-0.141654;-1.04064;-2.19909;17.4944;17.6178;17.4944;1000;959;1423;914;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;1.20801;0.977566;0.0770647; 
1401;1404;2019/07/17 13:12:42;0;323.617;47.7447;10.539;315.784;48.0867;0;345;1;0.471102;-0.285625;-2.18992;0.464976;-0.287753;-2.16461;0.317022;0.113765;-0.20377;-1.85626;-0.0129194;-1.65379;446;193;8.82618;447.884;198.652;0;109;1;-0.129379;-1.03833;-2.18109;-0.151857;-1.02525;-2.21267;0.201002;-0.922229;0.735029;3.05559;2.17028;0.475685;1;0.594355;0.750581;0.0164835;-0.129379;-1.03833;-2.18109;15.9495;17.3452;15.9495;1000;933;1335;783;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;1.18871;0.975756;0.028022; 
1402;1405;2019/07/17 13:12:42;0;324.549;47.3725;10.5501;316.331;47.5502;0;346;1;0.466198;-0.28383;-2.18855;0.465342;-0.286576;-2.17179;0.280577;0.0985185;-0.315246;-1.80909;-0.217357;-2.98499;445;193;8.74529;446.366;199.86;0;110;1;-0.12487;-1.04794;-2.20127;-0.143761;-1.03206;-2.20925;0.291086;-0.810996;0.691782;4.15874;3.56017;0.830694;1;0.590213;0.761363;0.0294757;-0.12487;-1.04794;-2.20127;14.6014;17.3256;14.6014;1000;944;1263;724;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166965;0;0;0;1.18043;0.989771;0.0501087; 
1403;1406;2019/07/17 13:12:42;0;324.917;46.5417;10.519;316.942;46.9098;0;347;1;0.465833;-0.281323;-2.19711;0.46549;-0.285;-2.17939;0.232422;0.0895699;-0.386139;-1.8413;-0.386391;-4.04307;444;193;8.80354;444.973;200.604;0;111;1;-0.118376;-1.041;-2.1867;-0.136145;-1.03474;-2.20248;0.355793;-0.697119;0.621608;4.78198;4.63144;0.498825;1;0.583865;0.756005;0.00731635;-0.118376;-1.041;-2.1867;13.396;17.0722;13.396;1000;958;1207;689;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;1.16773;0.982806;0.0124378; 
1404;1407;2019/07/17 13:12:42;0;326.078;46.0392;10.5057;317.848;46.2994;0;348;1;0.460904;-0.279652;-2.20114;0.464114;-0.283396;-2.18591;0.177995;0.0850314;-0.427397;-1.95462;-0.492983;-4.66991;442;193;8.75068;443.353;201.015;0;112;1;-0.107686;-1.04729;-2.19991;-0.127608;-1.03851;-2.20171;0.410101;-0.579336;0.552415;5.0041;5.49667;-0.127999;1;0.5718;0.763898;0.013999;-0.107686;-1.04729;-2.19991;12.0519;17.1633;12.0519;1000;953;1156;701;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;1.1436;0.993067;0.0237983; 
1405;1408;2019/07/17 13:12:42;0;327.255;45.6471;10.484;318.968;45.7464;0;349;1;0.456261;-0.278648;-2.2067;0.461758;-0.281971;-2.19215;0.11972;0.081714;-0.451081;-2.1481;-0.544921;-4.8211;441;193;8.84569;441.89;201.189;0;113;1;-0.100888;-1.03604;-2.17628;-0.119592;-1.03777;-2.19408;0.447294;-0.455898;0.50606;4.87482;6.18484;-0.745197;1;0.562646;0.754073;-0.0158668;-0.100888;-1.03604;-2.17628;10.9541;16.9072;10.9541;1000;953;1121;703;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;1.12529;0.980295;-0.0269735; 
1406;1409;2019/07/17 13:12:42;0;329.102;45.6327;10.4474;320.451;45.3562;0;350;1;0.449037;-0.279566;-2.21446;0.457942;-0.28125;-2.19884;0.0542294;0.0786362;-0.450652;-2.44544;-0.528363;-4.38549;440.4;192.8;8.8364;440.669;201.132;0;114;1;-0.097606;-1.03617;-2.17917;-0.112996;-1.03729;-2.18961;0.462;-0.343998;0.449732;4.41542;6.54192;-1.48546;1;0.555548;0.754924;-0.0196779;-0.097606;-1.03617;-2.17917;10.0173;16.8758;10.0173;1000;936;1098;751;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;1.1111;0.981402;-0.0334524; 
1407;1410;2019/07/17 13:12:42;0;330.735;45.551;10.3728;322.123;45.0629;0;351;1;0.444411;-0.281242;-2.23059;0.453882;-0.281247;-2.20837;-0.011755;0.073157;-0.445111;-2.77998;-0.479154;-3.59491;438.667;192.667;8.86571;439.264;200.934;0;115;1;-0.0875274;-1.03211;-2.17236;-0.105355;-1.03574;-2.18443;0.462867;-0.248267;0.382569;3.6948;6.61607;-2.29854;1;0.54141;0.750864;-0.03601;-0.0875274;-1.03211;-2.17236;9.0663;16.7045;9.0663;1000;917;1081;806;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166975;0;0;0;1.08282;0.976123;-0.061217; 
1408;1411;2019/07/17 13:12:42;0;332.408;45.3469;10.2123;323.938;44.8007;0;352;1;0.443217;-0.284814;-2.26617;0.450683;-0.282318;-2.22571;-0.065585;0.0608974;-0.482343;-3.05012;-0.437704;-2.82412;437;193;8.99567;437.748;200.788;0;116;1;-0.0770178;-1.01877;-2.14;-0.0968542;-1.03065;-2.1711;0.465004;-0.143332;0.381839;2.91128;6.63541;-2.61663;1;0.527701;0.736454;-0.0857096;-0.0770178;-1.01877;-2.14;8.24994;16.2111;8.24994;1000;924;1072;794;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;1.0554;0.95739;-0.145706; 
1409;1412;2019/07/17 13:12:42;0;334;45;10.1236;325.825;44.5155;0;353;1;0.439255;-0.285858;-2.28693;0.447254;-0.28338;-2.24408;-0.11216;0.0430083;-0.547694;-3.20589;-0.44853;-2.33952;436;191;8.93464;436.365;199.94;0;117;1;-0.0719589;-1.01625;-2.16052;-0.0893856;-1.02633;-2.16793;0.4657;-0.0524021;0.367077;2.18559;6.55539;-2.58624;1;0.519213;0.732866;-0.0835593;-0.0719589;-1.01625;-2.16052;7.61151;15.8521;7.61151;1000;925;1070;796;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;1.03843;0.952725;-0.142051; 
1410;1413;2019/07/17 13:12:42;0;336;45.1282;10.0542;327.888;44.3649;0;354;1;0.432362;-0.288373;-2.30239;0.442787;-0.284878;-2.26157;-0.152449;0.0198881;-0.630693;-3.24291;-0.529218;-2.21542;434.4;191.2;8.87079;434.888;199.29;0;118;1;-0.0634765;-1.02452;-2.17547;-0.0816129;-1.02578;-2.17019;0.463062;0.0193598;0.3461;1.52281;6.32363;-2.37549;1;0.506263;0.739638;-0.0860963;-0.0634765;-1.02452;-2.17547;6.92391;15.6242;6.92391;1000;932;1068;776;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;1.01253;0.961529;-0.146364; 
1411;1414;2019/07/17 13:12:42;0;338.455;45.0909;10.0254;330.218;44.259;0;355;1;0.421386;-0.289043;-2.30909;0.436366;-0.286127;-2.27583;-0.192852;-0.00465961;-0.712516;-3.19376;-0.662397;-2.37309;432;191;8.94292;433.09;198.661;0;119;1;-0.0495731;-1.0153;-2.15852;-0.0720009;-1.02264;-2.16669;0.467852;0.0720186;0.317039;0.995771;5.90198;-2.18;1;0.48594;0.729178;-0.11731;-0.0495731;-1.0153;-2.15852;6.01156;15.0169;6.01156;1000;951;1058;733;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.971879;0.947931;-0.199426; 
1412;1415;2019/07/17 13:12:42;0;340.465;45.2093;10.1362;332.593;44.2347;0;356;1;0.406881;-0.286377;-2.28354;0.427521;-0.286202;-2.27814;-0.237174;-0.0225699;-0.744119;-3.07975;-0.801528;-2.59559;431;190;8.90874;431.506;197.799;0;120;1;-0.0441621;-1.01444;-2.16976;-0.0636493;-1.02018;-2.16761;0.477738;0.111521;0.278058;0.660299;5.35993;-1.99344;1;0.471683;0.728242;-0.108383;-0.0441621;-1.01444;-2.16976;5.146;14.7124;5.146;1000;954;1046;733;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166965;0;0;0;0.943366;0.946715;-0.184251; 
1413;1416;2019/07/17 13:12:42;0;342.732;45.4634;10.1803;335.076;44.3125;0;357;1;0.39401;-0.286195;-2.273;0.417467;-0.2862;-2.2766;-0.2877;-0.0333171;-0.718893;-2.94963;-0.906039;-2.6505;429.333;189.333;9.0039;429.866;196.879;0;121;1;-0.0344587;-1.00059;-2.14878;-0.0548921;-1.0143;-2.16196;0.488126;0.15249;0.256564;0.497032;4.81606;-1.69916;1;0.451926;0.714386;-0.127821;-0.0344587;-1.00059;-2.14878;4.11597;14.2545;4.11597;1000;960;1024;723;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.903852;0.928701;-0.217296; 
